rpm,iteration,pressure_residual,p_start_pa,p_end_pa
6800.0,10,0.00015159294996327727,93528.51080225392,93514.33253939573
6800.0,11,8.518194149534367e-05,93514.33253939573,93506.36680699239
6900.0,1,0.04143947253353063,101325.0,97126.14544554001
6900.0,2,0.01846201475179038,97126.14544554001,95333.00111553991
6900.0,3,0.009705488046976685,95333.00111553991,94407.74781273062
6900.0,4,0.00532519281685874,94407.74781273062,93905.00835222246
6900.0,5,0.002977744526169643,93905.00835222246,93625.38322762171
6900.0,6,0.0016811133092367266,93625.38322762171,93467.98834979537
6900.0,7,0.0009539622278549254,93467.98834979537,93378.82341939608
6900.0,8,0.0005428643539772372,93378.82341939608,93328.13138474536
6900.0,9,0.0003094124727920817,93328.13138474536,93299.25449683254
6900.0,10,0.00017651105685867477,93299.25449683254,93282.78614681718
6900.0,11,0.00010074557563996665,93282.78614681718,93273.38831882951
6900.0,12,5.751819219577226e-05,93273.38831882951,93268.02340215344
7000.0,1,0.04260654365308831,101325.0,97007.89196435083
7000.0,2,0.019403675175263424,97007.89196435083,95125.58233923752
7000.0,3,0.010396654578143996,95125.58233923752,94136.59451811167
7000.0,4,0.005812808494822162,94136.59451811167,93589.39652182316
7000.0,5,0.0033126183219984915,93589.39652182316,93279.37057216019
7000.0,6,0.0019063538138582553,93279.37057216019,93101.54708831565
7000.0,7,0.001102919765251349,93101.54708831565,92998.86355185647
7000.0,8,0.0006399971895021952,92998.86355185647,92939.34454055638
7000.0,9,0.00037200564127523865,92939.34454055638,92904.77058009087
7000.0,10,0.0002164437966324709,92904.77058009087,92884.66191882125
7000.0,11,0.00012600450642822925,92884.66191882125,92872.95803284142
7000.0,12,7.337858464346208e-05,92872.95803284142,92866.14314662931
7100.0,1,0.04350965214067127,101325.0,96916.38449684648
7100.0,2,0.02018920831751799,96916.38449684648,94959.71942085898
7100.0,3,0.010994213299519606,94959.71942085898,93915.71201068352
7100.0,4,0.0062459864450005705,93915.71201068352,93329.11574649221
7100.0,5,0.0036172279969512327,93329.11574649221,92991.5230560833
7100.0,6,0.0021157834887640154,92991.5230560833,92794.77312700622
7100.0,7,0.0012443598701193485,92794.77312700622,92679.30303517015
7100.0,8,0.0007341307595236216,92679.30303517015,92611.26430804082
7100.0,9,0.0004338937327434022,92611.26430804082,92571.08086087611
7100.0,10,0.00025671460482821297,92571.08086087611,92547.3165124344
7100.0,11,0.00015198001988817064,92547.3165124344,92533.25116943024
7100.0,12,9.00079512906531e-05,92533.25116943024,92524.92244106621
7200.0,1,0.0447640790969485,101325.0,96789.2796855017
7200.0,2,0.021209185979463228,96789.2796855017,94736.4578518336
7200.0,3,0.011758459062591996,94736.4578518336,93622.50309044785
7200.0,4,0.006798872388054081,93622.50309044785,92985.9756392857
7200.0,5,0.004007685539387584,92985.9756392857,92613.31708935028
7200.0,6,0.0023863990068929996,92613.31708935028,92392.30476142319
7200.0,7,0.001429045905470147,92392.30476142319,92260.27191660693
7200.0,8,0.0008585503146407703,92260.27191660693,92181.06183112408
7200.0,9,0.0005167948899351707,92181.06183112408,92133.42312942096
7200.0,10,0.00031143374102940804,92133.42312942096,92104.72967278192
7200.0,11,0.00018780586249084132,92104.72967278192,92087.43186458624
7200.0,12,0.00011330010952637105,92087.43186458624,92076.99834846998
7200.0,13,6.836887361136177e-05,92076.99834846998,92070.70314780738
7300.0,1,0.045511170018692475,101325.0,96713.58069785598
7300.0,2,0.021909924058250103,96713.58069785598,94594.59348936452
7300.0,3,0.012314935610222354,94594.59348936452,93429.66716146783
7300.0,4,0.007217456858335275,93429.66716146783,92755.34256944132
7300.0,5,0.004312522186667932,92755.34256944132,92355.33309667862
7300.0,6,0.0026033155112943026,92355.33309667862,92114.90302547728
7300.0,7,0.001580643280952234,92114.90302547728,91969.3022229345
7300.0,8,0.000962959014324023,91969.3022229345,91880.73955431783
7300.0,9,0.0005878344160990648,91880.73955431783,91826.72889343117
7300.0,10,0.0003592757958874282,91826.72889343117,91793.73777232424
7300.0,11,0.00021974527773047268,91793.73777232424,91773.56653192354
7300.0,12,0.00013446369449960247,91773.56653192354,91761.22631911025
7300.0,13,8.230170014543658e-05,91761.22631911025,91753.67421417676
7400.0,1,0.0463674449012622,101325.0,96626.81864537961
7400.0,2,0.022687322377498945,96626.81864537961,94434.61486045975
7400.0,3,0.012930358978274827,94434.61486045975,93213.54139033888
